Date,Time,PM25C,speed,standard deviation,Dew PointF,Humidity,PM25C,PrecipitationIn,Sea Level PressureIn,TemperatureF,VisibilityMPH,Wind SpeedMPH,Turnstile
10/16/10,12:00:00,4.7,10.87652124,6.419225642,36,45,3.7,0.00666667,29.78,57,10,12.7,4011
10/16/10,16:00:00,6,10.67837794,4.825370279,35.1,42,7.3,0.00666667,29.82,57.9,10,11.5,3724
10/16/10,20:00:00,8,6.006190972,3.018296144,34,45,6.3,0.00666667,29.91,55,10,5.8,2426
10/17/10,0:00:00,6.3,5.174156934,3.532112473,34,54,5.2,0.00666667,29.95,50,10,4.6,814
10/17/10,4:00:00,5.6,11.57231742,7.569078931,34,54,6.2,0.00666667,29.94,50,10,4.6,597
10/17/10,8:00:00,2.4,13.28090112,6.797010713,36,54,3.6,0.00666667,29.92,52,10,4.6,2086
10/17/10,12:00:00,6.9,12.82952818,6.643440275,42.1,43,8,0.00666667,29.82,64.9,10,6.9,3610
10/17/10,16:00:00,13.3,17.26275559,24.68204775,41,37,19.1,0.00666667,29.76,68,10,10.4,2856
10/17/10,20:00:00,6.6,11.20201379,6.647539767,37.9,41,5,0.00666667,29.85,62.1,10,6.9,1220
10/18/10,0:00:00,5.3,13.30518916,3.846712314,33.1,45,7.2,0.00666667,29.9,54,10,5.8,93
10/18/10,4:00:00,9.5,12.49692815,3.336977268,37,57,10.7,0.00666667,29.92,52,10,5.8,988
10/18/10,8:00:00,4.7,7.859045793,5.082078971,37.9,59,1.8,0.00666667,29.99,52,10,8.1,2090
10/18/10,12:00:00,0,9.857579134,3.695842717,35.1,42,4.7,0.00666667,29.94,57.9,10,8.1,1841
10/18/10,16:00:00,6.8,11.37761893,6.623756839,37.9,51,8.4,0.02,29.9,55.9,10,9.2,2331
10/18/10,20:00:00,12,9.944250501,3.331882449,39.9,61,11.2,0.02,29.93,53.1,10,0.5,780
10/19/10,0:00:00,3,11.62839612,5.054803239,41,64,4,0.02,29.94,53.1,10,3.5,124
10/19/10,4:00:00,3,10.76567853,0.254729629,45,89,8.6,0.02,29.94,48,10,0.5,978
10/19/10,8:00:00,6.9,6.333904762,3.753158421,43,80,6.7,0.01,29.95,48.9,10,0.5,3007
10/19/10,12:00:00,8.7,8.594663068,2.959776843,44.4333,65.6667,6.8,0.01,29.9333,55.9333,10,5.03333,3324
10/19/10,16:00:00,11.1,12.7678164,7.211258247,42.1,56,13.4,0.01,29.88,57.9,10,0.5,3936
10/19/10,20:00:00,13.6,13.64084166,7.772748554,43,64,14.4,0.01,29.92,55,10,5.8,1566
10/20/10,0:00:00,8.2,11.04359788,5.44367688,43,71,8.4,0.01,29.93,52,10,0.5,214
10/20/10,4:00:00,11.8,7.65,5.412485566,39,66,23.4,0.01,29.93,50,10,4.6,2027
10/20/10,8:00:00,23.9,9.932881185,4.295091603,39.9,66,6.2,0.01,29.95,51.1,10,0.5,3527
10/20/10,12:00:00,14.4,9.400632116,5.947700625,39.9,49,12.6,0.01,29.89,59,10,5.8,3372
10/20/10,16:00:00,12.1,7.871210862,2.922482561,41,55,14.5,0.01,29.82,57,10,4.6,4124
10/20/10,20:00:00,18.6,11.7203086,3.538005512,45,72,15.3,0.01,29.81,54,10,6.9,1474
10/21/10,0:00:00,13.4,11.42308656,5.842608594,46,86,13.1,0.01,29.77,50,6,5.8,213
10/21/10,4:00:00,13.6,9.260018705,6.328316838,46.2,88.5,15.9,0.01,29.695,49.45,4.5,7.5,2005
10/21/10,8:00:00,0,9.161114544,4.334922907,46.2,81,0,0.01,29.64,51.9,6.5,6.9,3757
10/21/10,12:00:00,-1,8.169505437,2.81060556,46.6,66,-2.6,0.01,29.6,58.1,9,8.65,3530
10/21/10,16:00:00,7.9,8.831165936,2.92369302,30,33,9.3,0.01,29.63,59,10,10.4,4110
10/21/10,20:00:00,10.9,9.39880358,4.087448876,30.9,41,9.1,0.01,29.75,54,10,6.9,1738
10/22/10,0:00:00,5.7,10.62215237,6.616073924,35.1,59,3.8,0.01,29.8,48.9,10,5.8,293
10/22/10,4:00:00,5.7,8.664569116,5.901095895,34,58,6.9,0.01,29.88,48,10,8.1,1868
10/22/10,8:00:00,2,0,0,30,54,1.8,0.01,29.99,46,10,6.9,3535
10/22/10,12:00:00,5,7.791273717,2.913895261,27,39,-1.4,0.01,29.99,51.1,10,11.5,3051
10/22/10,16:00:00,10.6,7.623471719,3.326434402,21.9,32,13.9,0.01,30.02,51.1,10,9.2,4262
10/22/10,20:00:00,15.3,5.559234932,3.805871504,26.1,42,11.1,0.01,30.1,48,10,4.6,0
10/23/10,0:00:00,6.9,6.774042125,4.027113765,28,48,6.2,0.01,30.13,46.9,10,6.9,1171
10/23/10,4:00:00,9.6,9.985508022,6.710278129,32,60,11.3,0.01,30.13,45,10,3.5,708
10/23/10,8:00:00,8.2,15.35307936,7.107467545,34,61,6.2,0.01,30.19,46.9,10,9.2,2201
10/23/10,12:00:00,7.3,6.962615137,3.313510732,36,39,8.1,0.01,30.12,61,10,5.8,3862
10/23/10,16:00:00,16.2,9.293689738,3.364382721,37,38,19.1,0.01,30.08,63,10,3.5,3699
10/23/10,20:00:00,21.5,6.490918162,3.46152744,37,38,28.5,0.01,30.13,63,10,3.5,2226
10/24/10,0:00:00,18.3,5.454671288,4.029888523,41,48,17.1,0.01,30.14,61,10,0.5,756
10/24/10,4:00:00,17.4,9.539527665,4.753192345,46.9,74,15.7,0.01,30.14,55,10,6.9,437
10/24/10,8:00:00,17.4,17.03765129,4.775915229,48,75,14.8,0.01,30.15,55.9,10,3.5,1619
10/24/10,12:00:00,13.1,9.775446009,4.68493494,46,47,17.1,0.01,30.09,66.9,10,4.6,2871
10/24/10,16:00:00,20.4,8.776530806,4.225766218,52,65,17,0.01,30.04,64,10,5.8,2380
10/24/10,20:00:00,20.9,10.77935403,7.531686625,54,80,22.8,0.01,30.04,60.1,9,3.5,1048
10/25/10,0:00:00,14.7,12.39936606,8.149277617,54,89,21.3,0.01,30.01,57,6,0.5,141
10/25/10,4:00:00,15.7,11.60339768,7.301195745,53.475,94.75,16.5,0.01,30.0025,55.05,1.775,2,1496
10/25/10,8:00:00,13.5,13.41762386,7.670597778,54,83,13.5,0.01,29.99,59,10,5.8,4119
10/25/10,12:00:00,12,9.118331176,2.060634792,58.1,73,12.7,0.01,29.955,67.1,9.5,5.8,3407
10/25/10,16:00:00,13.6,8.408442466,3.52606211,59,61,15.2,0.01,29.83,73,10,5.8,3830
10/25/10,20:00:00,8.4,8.22169404,2.759078125,61,81,9.6,0.01,29.82,66.9,10,6.9,1242
10/26/10,0:00:00,6.7,11.95390642,5.846418252,61,78,6.2,0.01,29.8,68,10,9.2,170
10/26/10,4:00:00,5.9,14.28030916,4.357798151,59,78,7.8,0.01,29.86,66,10,4.6,2176
10/26/10,8:00:00,9.7,8.990441176,3.0340437,59,87,11.6,0.01,29.91,63,10,8.1,3724
10/26/10,12:00:00,9.6,9.179731456,1.687953478,60.1,66,10.5,0.01,29.9,72,10,5.8,3248
10/26/10,16:00:00,12.4,10.13522822,3.799683551,61,75,11.9,0.01,29.87,69.1,10,6.9,4039
10/26/10,20:00:00,10.2,8.708803324,6.955857327,62.1,90,10.2,0.01,29.86,64.9,6,5.8,1525
10/27/10,0:00:00,8,9.459691888,2.695857007,64,93,7.5,0.01,29.87,66,5,8.1,210
10/27/10,4:00:00,9.9,11.67887343,3.733295819,65.25,93.75,11,0.0275,29.8525,67.1,3.125,6.9,2014
10/27/10,8:00:00,9.6,7.943737006,1.962124656,68,93,7.9,0.01,29.88,70,5,6.9,3559
10/27/10,12:00:00,9.9,6.726475138,4.239714021,68.6,86,13.6,0.01,29.8867,72.9667,9,5.93333,3137
10/27/10,16:00:00,11.1,10.72997836,4.577953153,69.45,87.5,13.3,0.01,29.845,73.2,8,5.2,3878
10/27/10,20:00:00,16.3,9.926070195,2.94268561,64,87,15.1,0.058,29.88,68,10,0.5,1453
10/28/10,0:00:00,13.3,12.43246937,4.102122885,60.1,81,17.2,0.058,29.86,66,10,6.9,235
10/28/10,4:00:00,8.4,15.9298345,4.775826921,64.2667,95.6667,4.6,0.058,29.8533,65.5333,3.33333,6.56667,1534
10/28/10,8:00:00,7.6,7.486912962,3.801620717,59,78,5.7,0.058,29.88,66,10,5.8,3526
10/28/10,12:00:00,-1.7,6.831521531,4.137025836,48.9,44,1,0.058,29.82,72,10,8.1,3010
10/28/10,16:00:00,8,7.034941538,2.789789012,34,26,7.8,0.058,29.79,71.1,10,10.4,4333
10/28/10,20:00:00,12.3,8.343088681,3.064620772,32,28,9.5,0.058,29.86,66,10,5.8,1757
10/29/10,0:00:00,3.7,10.28460504,4.333741395,37.9,49,3.8,0.058,29.9,57,10,4.6,318
10/29/10,4:00:00,3.9,10.85671325,7.748498585,37,57,5.9,0.058,29.93,52,10,5.8,1895
10/29/10,8:00:00,7.5,10.7646745,1.838601657,37,57,3.5,0.058,29.97,52,10,9.2,3835
10/29/10,12:00:00,1.8,7.572480257,4.807145423,36,49,6.7,0.058,29.95,55,10,13.8,3719
10/29/10,16:00:00,6.6,9.345837846,3.614404638,28.9,38,8.6,0.058,29.96,54,10,13.8,3148
10/29/10,20:00:00,9.8,7.132033967,3.622582585,24.1,38,7.9,0.058,30.04,48.9,10,13.8,0
10/30/10,0:00:00,4,7.953424508,5.420404935,27,46,7.5,0.058,30.08,46.9,10,10.4,939
10/30/10,4:00:00,6.9,8.923422025,5.243695248,30.9,58,6.8,0.058,30.1,45,10,5.8,534
10/30/10,8:00:00,2.3,11.18698113,3.39851225,30.9,60,3.8,0.058,30.12,44.1,10,6.9,2272
10/30/10,12:00:00,5.4,9.126192553,3.946196968,32,42,6.1,0.058,30.01,55,10,5.8,4621
10/30/10,16:00:00,11.3,9.810238095,5.893076461,28,35,9.9,0.058,29.88,55,10,10.4,2129
10/30/10,20:00:00,11.3,8.010864627,3.26885666,32,45,10.8,0.058,29.83,53.1,10,5.8,2994
10/31/10,0:00:00,10.5,5.780733638,4.266094119,37,59,9.7,0.058,29.76,51.1,10,5.8,1578
10/31/10,4:00:00,13.3,10.07419572,6.753476855,39,69,14.9,0.058,29.73,48.9,10,8.1,476
10/31/10,8:00:00,11.6,11.94752261,2.999955409,36,59,9.2,0.058,29.77,50,10,4.6,1329
10/31/10,12:00:00,5.8,12.16587632,6.096665324,33.1,40,6.7,0.058,29.82,57,10,11.5,2536
10/31/10,16:00:00,10.6,3.922692913,5.350212111,26.1,38,11.7,0.058,29.95,51.1,10,13.8,3115
10/31/10,20:00:00,9.2,6.013494007,3.156759604,27,47,8.8,0.058,30.09,46,10,11.5,2387
11/1/10,0:00:00,4.9,8.896115551,5.024758707,27,55,18.4,0.058,30.17,42.1,10,3.5,378
11/1/10,4:00:00,5.6,11.72607726,5.683166846,23,53,16.5,0.058,30.23,39,10,0.5,1950
11/1/10,8:00:00,0.2,12.04467965,6.041840298,23,55,16.2,0.058,30.31,37.9,10,5.8,3246
11/1/10,12:00:00,2.8,8.353623543,5.227205263,23,40,14.5,0.058,30.31,46,10,5.8,3146
11/1/10,16:00:00,9.8,9.670540038,3.292331472,24.1,41,20.6,0.058,30.32,46.9,10,5.8,3168
11/1/10,20:00:00,9.5,8.801043005,4.468916003,26.1,53,23,0.058,30.4,42.1,10,3.5,1262
11/2/10,0:00:00,4.1,8.619725115,5.959624572,26.1,60,7.1,0.058,30.43,39,10,9.2,168
11/2/10,4:00:00,6.8,12.27876106,2.721238938,26.1,65,7,0.058,30.43,37,10,6.9,1163
11/2/10,8:00:00,4,13.46316892,4.798508754,26.1,62,8,0.058,30.48,37.9,10,4.6,3252
11/2/10,12:00:00,2.1,7.726249986,3.051684174,25,41,9,0.058,30.43,48,10,0.5,3114
11/2/10,16:00:00,8.5,7.199432155,4.175803057,24.1,38,10.4,0.058,30.36,48.9,10,0.5,3780
11/2/10,20:00:00,15.5,10.03506968,4.364320793,27,49,11.2,0.058,30.35,45,10,0.5,1340
11/3/10,0:00:00,6.1,12.363301,3.74668159,30.9,60,16.2,0.058,30.34,44.1,10,4.6,199
11/3/10,4:00:00,11,15.48947368,1.089473684,32,65,10.9,0.058,30.27,43,10,0.5,1873
11/3/10,8:00:00,10.2,10.86788916,4.672278185,35.1,68,16.6,0.058,30.27,45,10,0.5,3569
11/3/10,12:00:00,2.1,8.245146198,3.547398826,32,50,13.6,0.058,30.17,50,10,0.5,3415
11/3/10,16:00:00,10.3,11.30000406,5.614772196,35.1,57,12.2,0.058,30.08,50,10,8.1,4010
11/3/10,20:00:00,8.2,9.642522983,2.716045939,37.9,68,17,0.058,30.02,48,10,8.1,1448
11/4/10,0:00:00,1.1,12.10783033,5.752469564,39.55,67,9.7,0.058,29.985,50,10,5.8,222
11/4/10,4:00:00,6.8,10.12916551,4.870472059,43.2333,83.3333,12,0.00666667,29.8733,48.1333,9.66667,3.5,1716
11/4/10,8:00:00,7.2,6.709932694,4.376286291,44.7333,93,6.1,0.0533333,29.77,46.5667,3.16667,12.2667,3492
11/4/10,12:00:00,6.7,6.393140241,3.151557559,45,93,16.4,0.18,29.56,46.9,1.5,6.9,3089
11/4/10,16:00:00,10.9,8.452035693,3.627604645,46.9,93,14.8,0.01,29.48,48.9,5,6.9,3770
11/4/10,20:00:00,13.5,8.092066037,3.278928585,48,93,8.5,0.01,29.44,50,4,4.6,1509
11/5/10,0:00:00,3.4,10.83358153,5.238729951,45,93,5.1,0.01,29.39,46.9,6,5.8,248
11/5/10,4:00:00,4.5,10.02474258,6.507797524,44.35,93,4.9,0.005,29.39,46.2,9.5,2,1087
11/5/10,8:00:00,5.4,12.58701516,2.210603904,43.92,91,2.3,0.005,29.442,46.32,10,6.46,2935
11/5/10,12:00:00,6.7,7.553360484,2.094373533,42.1,74,4.4,0.005,29.5,50,10,5.8,3631
11/5/10,16:00:00,10.9,7.364475907,4.633283694,41,68,7.7,0.005,29.62,51.1,10,3.5,4184
11/5/10,20:00:00,19.4,6.838075881,3.290458416,37.9,68,7.7,0.005,29.78,48,10,4.6,0
11/6/10,0:00:00,3.1,9.363026037,5.427273832,35.1,68,3.2,0.005,29.89,45,10,5.8,283
11/6/10,4:00:00,7.4,9.92826428,7.332699985,32,65,5.3,0.005,29.99,43,10,0.5,120
11/6/10,8:00:00,3.2,13.17773619,5.775917535,33.1,70,5.8,0.005,30.1,42.1,10,4.6,480
11/6/10,12:00:00,3.6,9.681657206,2.762917085,33.1,52,4.1,0.005,30.12,50,10,8.1,844
11/6/10,16:00:00,7.6,16.86658858,29.3518015,30.9,50,4.6,0.005,30.15,48.9,10,4.6,855
11/6/10,20:00:00,12.3,7.017985971,5.015089266,30.9,58,7.7,0.005,30.24,45,10,6.9,677
11/7/10,0:00:00,5.4,5.060998903,4.331302756,32,65,1.3,0.005,30.26,43,10,4.6,358
11/7/10,4:00:00,5.5,9.24272477,4.074580724,28.9,70,0.8,0.005,30.29,37.9,10,6.9,189
11/7/10,8:00:00,-0.8,10.60901561,5.191835516,27,60,1.3,0.005,30.28,39.9,10,0.5,1029
11/7/10,12:00:00,0.6,12.15957957,6.738229814,24.1,38,4.8,0.005,30.15,48.9,10,9.2,2035
11/7/10,16:00:00,9.6,6.621845396,5.784758778,24.1,39,15.3,0.005,30.09,48,10,8.1,1797
11/7/10,20:00:00,8.3,10.12547012,4.205044568,25,49,0,0.005,30.01,43,10,9.2,866
11/8/10,0:00:00,4.1,10.27256027,5.474310122,26.1,55,35.2,0.005,29.9,41,10,11.5,173
11/8/10,4:00:00,3,0,0,26.1,53,22,0.005,29.74,42.1,10,17.3,515
11/8/10,8:00:00,1.3,6.36340858,5.634024669,23,43,10.8,0.005,29.6,44.1,10,11.5,2437
11/8/10,12:00:00,9,7.815786176,1.911227516,33.45,69,18.3,0.01,29.595,42.9,10,11.5,2032
11/8/10,16:00:00,7.3,11.17547736,4.483566963,33.1,70,10.2,0.01,29.66,42.1,10,12.7,2698
11/8/10,20:00:00,8.4,9.815890494,5.314642109,30.9,65,10,0.01,29.7,42.1,10,6.9,1173
11/9/10,0:00:00,4,11.77838147,5.505163604,33.1,70,2.3,0.01,29.75,42.1,10,13.8,186
11/9/10,4:00:00,5.4,12.23567415,6.809034328,34,76,2.8,0.01,29.81,41,10,9.2,740
11/9/10,8:00:00,5.7,7.11875,5.577742459,35.35,69.5,0.2,0.01,29.89,44.8,10,7.5,2650
11/9/10,12:00:00,4,8.686030486,3.459403055,37.9,55,3.3,0.01,29.86,54,10,10.4,2014
11/9/10,16:00:00,9.2,9.993017961,3.534371829,39,63,12,0.01,29.91,51.1,10,9.2,3176
11/9/10,20:00:00,7.8,10.05018969,4.55464155,41,68,10.8,0.01,29.93,51.1,10,5.8,1354
11/10/10,0:00:00,5.4,10.09832287,5.608903393,41,74,15.2,0.01,29.97,48.9,10,11.5,269
11/10/10,4:00:00,4.3,11.32952381,3.527960489,37.9,68,16.6,0.01,29.98,48,10,5.8,768
11/10/10,8:00:00,9.3,7.069169255,4.461576397,37.9,63,15,0.01,30.05,50,10,9.2,2767
11/10/10,12:00:00,5.1,8.994318996,3.717287417,37.9,51,12.3,0.01,30.05,55.9,10,10.4,2309
11/10/10,16:00:00,10.1,12.93967785,3.697721992,28.9,41,24.4,0.01,30.11,52,10,6.9,3316
11/10/10,20:00:00,12.5,9.349885689,3.87299486,28,48,27.1,0.01,30.19,46.9,10,10.4,1447
11/11/10,0:00:00,9.2,11.95960189,7.443697526,30.9,60,9.2,0.01,30.25,44.1,10,6.9,286
11/11/10,4:00:00,6.2,13.95534222,5.508490648,28,56,6.2,0.01,30.3,43,10,8.1,554
11/11/10,8:00:00,4.8,5.975007453,3.524569403,24.1,45,4.8,0.01,30.39,44.1,10,11.5,2431
11/11/10,12:00:00,7.4,7.893521026,4.93786864,26.1,34,7.4,0.01,30.36,54,10,5.8,2316
11/11/10,16:00:00,10,7.954913754,4.388704077,21.9,28,10,0.01,30.39,55,10,8.1,3096
11/11/10,20:00:00,14,9.255096423,5.246316163,23,35,14,0.01,30.43,50,10,5.8,1577
11/12/10,0:00:00,5.3,11.31530421,5.730986674,17.1,29,15.2,0.01,30.41,48,10,6.9,331
11/12/10,4:00:00,7.4,10.56080431,4.519314033,26.1,48,19.2,0.01,30.42,45,10,4.6,543
11/12/10,8:00:00,15.2,6.811946461,5.997942098,17.1,28,23,0.01,30.42,48.9,10,11.5,2674
11/12/10,12:00:00,4.7,8.523072637,2.170898661,15.1,17,31.2,0.01,30.37,61,10,5.8,2525
11/12/10,16:00:00,13,8.819182061,4.388514638,12.9,17,24.1,0.01,30.33,57.9,10,0.5,3405
11/12/10,20:00:00,18.2,7.045934332,2.780087759,19.9,27,20.7,0.01,30.33,53.1,10,4.6,0
11/13/10,0:00:00,6.9,7.116137815,4.108667974,21,30,6.9,0.01,30.29,52,10,4.6,422
11/13/10,4:00:00,7.7,9.971658405,6.446105967,27,44,7.7,0.01,30.27,48,10,4.6,581
11/13/10,8:00:00,6.2,13.8278377,8.822478354,28.9,40,6.2,0.01,30.25,53.1,10,3.5,1722
11/13/10,12:00:00,8,9.425294438,4.506223508,30,30,8,0.01,30.16,62.1,10,5.8,2800
11/13/10,16:00:00,12.2,7.933222227,4.764318428,30,33,12.2,0.01,30.12,59,10,0.5,2579
11/13/10,20:00:00,41.4,6.220594781,3.505182278,34,45,41.4,0.01,30.12,55,10,0.5,1346
11/14/10,0:00:00,24.7,6.355522668,2.736895077,33.1,50,24.7,0.01,30.1,51.1,10,0.5,406
11/14/10,4:00:00,27.5,10.52937917,7.132877736,37.9,68,27.5,0.01,30.09,48,10,3.5,419
11/14/10,8:00:00,19.4,23.07475446,15.97242563,39,61,19.4,0.01,30.13,52,10,4.6,1273
11/14/10,12:00:00,11.6,9.995473718,3.021365424,42.1,51,11.6,0.01,30.08,60.1,10,4.6,1951
11/14/10,16:00:00,14.2,8.938771489,6.898032686,39,55,14.2,0.01,30.06,55,10,4.6,1441
11/14/10,20:00:00,14.3,9.681606614,3.753357079,46.65,86.5,14.3,0.01,30.06,50.55,9,5.75,551
11/15/10,0:00:00,9.8,13.27015567,2.965932027,46.9,83,9.8,0.01,30.04,52,9,4.6,198
11/15/10,4:00:00,9.7,4.383561644,3.377761098,46.65,85.5,9.7,0.01,30.04,50.9,10,7.5,2193
11/15/10,8:00:00,14.7,9.203076923,4.688459582,47.2,82.5,14.7,0.01,30.065,52.45,7,8.05,3442
11/15/10,12:00:00,15.9,7.229026435,2.024610134,48.1,76,15.9,0.01,30.035,55.65,7,4.05,3285
11/15/10,16:00:00,20.2,7.144980425,3.748735678,46.9,77,20.2,0.01,30.02,54,9,6.9,3256
11/15/10,20:00:00,15,9.86732445,4.360656774,48.4333,82.3333,15,0.01,30.05,53.7333,8,4.26667,1443
11/16/10,0:00:00,9,10.89620324,4.870844228,48.1333,82.3333,9,0.01,30.0567,53.4333,10,0.5,278
11/16/10,4:00:00,10.8,11.50735294,0.257352941,50.55,95.5,10.8,0.08,30.065,51.9,1.85,4.65,2065
11/16/10,8:00:00,10.8,7.952849102,3.763747997,51.66,93.8,10.8,0.015,30.08,53.5,3,5.42,3300
11/16/10,12:00:00,5.7,11.4540324,6.643158401,48.9,77,5.7,0.015,30.01,55.9,10,6.9,3094
11/16/10,16:00:00,10.1,11.25528184,3.191961885,48.55,78.5,10.1,0.015,29.975,55.2,10,8.05,3500
11/16/10,20:00:00,10.1,9.527101733,3.09435497,53.8,88.5,10.1,0.015,29.85,57.1,4,10.35,1381
11/17/10,0:00:00,1.5,9.56541478,4.358660862,57.375,93.75,1.5,0.07,29.6875,59.275,3.075,7.8,284
11/17/10,4:00:00,5.7,7.30464604,5.042576855,57.4333,94.6667,5.7,0.0233333,29.5467,59,2.2,10.3667,2102
11/17/10,8:00:00,5.3,6.237195992,4.449669843,51.1,75,5.3,0.005,29.53,59,10,6.9,3369
11/17/10,12:00:00,0.8,7.160833747,4.009749035,37,44,0.8,0.005,29.59,59,10,9.2,3397
11/17/10,16:00:00,10,8.283041549,3.380892724,35.1,47,10,0.005,29.71,55,10,12.7,3646
11/17/10,20:00:00,11.5,8.273405363,5.681904987,33.1,47,11.5,0.005,29.83,53.1,10,11.5,1632
11/18/10,0:00:00,9.3,10.60272031,6.235282206,30.9,48,9.3,0.005,29.95,50,10,9.2,337
11/18/10,4:00:00,9.9,13.14560616,2.165080235,30.9,54,9.9,0.005,30.02,46.9,10,6.9,1659
11/18/10,8:00:00,15.6,8.116248524,1.348012172,35.1,61,15.6,0.005,30.08,48,10,3.5,1726
11/18/10,12:00:00,7.9,8.247618984,5.33817436,34,45,7.9,0.005,30.01,55,10,5.8,3463
11/18/10,16:00:00,14,9.542852459,4.814914502,32,47,14,0.005,30.02,52,10,8.1,3760
11/18/10,20:00:00,24.9,8.050977126,3.583300138,37.9,68,24.9,0.005,30.05,48,10,8.1,1630
11/19/10,0:00:00,6,10.82699352,4.139340993,35.1,71,6,0.005,30.1,44.1,10,6.9,432
11/19/10,4:00:00,6.7,13.25191974,10.76632453,30.9,67,6.7,0.005,30.16,41,10,3.5,2106
11/19/10,8:00:00,2.5,8.357109975,2.380873627,27,53,2.5,0.005,30.24,43,10,8.1,3344
11/19/10,12:00:00,0,9.58263221,5.76097267,24.1,41,0,0.005,30.22,46.9,10,10.4,3260
11/19/10,16:00:00,5.2,10.2799796,6.919662853,23,43,5.2,0.005,30.23,44.1,10,3.5,4056
11/19/10,20:00:00,10.8,7.049995519,4.077950402,24.1,51,10.8,0.005,30.24,41,10,0.5,0
11/20/10,0:00:00,8,7.786729603,4.274659082,26.1,49,8,0.005,30.19,44.1,10,5.8,605
11/20/10,4:00:00,10.3,10.07561845,7.068915736,30,60,10.3,0.005,30.12,43,10,13.8,609
11/20/10,8:00:00,14.5,13.69397837,5.542766773,32,63,14.5,0.005,30.12,44.1,9,5.8,2050
11/20/10,12:00:00,15.8,9.942079717,4.586024805,34,48,15.8,0.005,30.07,53.1,9,9.2,3308
11/20/10,16:00:00,23.6,10.2295502,4.108200578,34,48,23.6,0.005,30.12,53.1,10,9.2,3230
11/20/10,20:00:00,29.6,6.91704458,3.696976838,32,50,29.6,0.005,30.24,50,10,6.9,1960
11/21/10,0:00:00,8.1,5.812403459,4.655693597,25,49,8.1,0.005,30.35,43,10,4.6,708
11/21/10,4:00:00,5.6,10.0207333,3.837021605,25,53,5.6,0.005,30.41,41,10,4.6,464
11/21/10,8:00:00,1.9,7.625840708,7.829385516,21.9,49,1.9,0.005,30.5,39.9,10,12.7,1421
11/21/10,12:00:00,3.3,11.64507224,3.244278423,21.9,36,3.3,0.005,30.48,48,10,6.9,2521
11/21/10,16:00:00,9.2,9.267590901,5.899007254,27,49,9.2,0.005,30.48,45,10,3.5,2089
11/21/10,20:00:00,9.4,9.873394304,4.113198113,33.9,67,9.4,0.005,30.475,44.35,10,4.6,821
11/22/10,0:00:00,11.1,12.43099126,3.628593859,37.9,71,11.1,0.005,30.44,46.9,10,5.8,305
11/22/10,4:00:00,9.1,11.1551145,6.639432734,43.2333,86.6667,9.1,0.005,30.42,46.9333,10,3.86667,2071
11/22/10,8:00:00,8.8,11.10753384,4.278307103,48.55,81,8.8,0.005,30.365,54.3,9.5,4.05,3391
11/22/10,12:00:00,13.8,8.898242291,5.758901465,48,56,13.8,0.005,30.22,64,10,8.1,3441
11/22/10,16:00:00,23.6,13.38242018,4.020328398,46,56,23.6,0.005,30.17,62.1,10,5.8,3475
11/22/10,20:00:00,23.6,9.79207295,4.150571581,48,67,23.6,0.005,30.14,59,10,10.4,1479
11/23/10,0:00:00,18.4,12.20712646,4.891102703,48,77,18.4,0.005,30.07,55,8,5.8,357
11/23/10,4:00:00,18.6,7.712926935,5.640828904,48,83,18.6,0.005,29.99,53.1,6,4.6,2166
11/23/10,8:00:00,19.7,7.846800375,4.406379773,48,80,19.7,0.005,29.94,54,6,10.4,3424
11/23/10,12:00:00,20.5,5.97043484,4.110461725,48,67,20.5,0.005,29.85,59,8,6.9,3582
11/23/10,16:00:00,17,17.19282126,27.61503612,48,62,17,0.005,29.81,61,10,5.8,3597
11/23/10,20:00:00,15.8,9.749555471,4.462117892,42.1,56,15.8,0.005,29.83,57.9,10,9.2,1707
11/24/10,0:00:00,4.1,11.2544146,5.110146368,28,44,4.1,0.005,29.96,48.9,10,9.2,205
11/24/10,4:00:00,8.3,14.20391338,5.184466836,21,43,8.3,0.005,30.06,42.1,10,8.1,1949
11/24/10,8:00:00,5,8.453466,4.296279954,21.9,45,5,0.005,30.14,42.1,10,11.5,3138
11/24/10,12:00:00,3.9,6.165926471,3.301221209,18,30,3.9,0.005,30.15,48,10,11.5,3114
11/24/10,16:00:00,9.5,6.580268249,3.939838864,10.9,23,9.5,0.005,30.17,46.9,10,10.4,3241
11/24/10,20:00:00,12.5,9.45216745,3.951073671,12.9,30,12.5,0.005,30.2,43,10,4.6,1269
11/25/10,0:00:00,6.9,9.883074212,5.366098864,14,35,6.9,0.005,30.21,39.9,10,4.6,341
11/25/10,4:00:00,6.4,10.79823746,8.138998904,16,39,6.4,0.005,30.2,39,10,0.5,385
11/25/10,8:00:00,10.7,13.61228702,5.079103377,16,35,10.7,0.005,30.21,42.1,10,0.5,891
11/25/10,12:00:00,12.6,9.688775225,3.84321929,24.1,49,12.6,0.005,30.15,42.1,10,4.6,1153
11/25/10,16:00:00,10.3,9.067575595,4.96753331,35.8,88,10.3,0.015,30.095,39.1,7,2,716
11/25/10,20:00:00,6.4,8.780726476,4.881676173,37,82,6.4,0.01,29.94,42.1,10,8.1,522
11/26/10,0:00:00,7.7,9.403146935,3.534299704,41.22,88.2,7.7,0.0075,29.836,44.5,1.92,6.46,208
11/26/10,4:00:00,8.8,12.36842155,14.28067804,49.375,93.25,8.8,0.015,29.625,51.4,2.2,2.85,735
